,Age,Assists,Defensive Point Shares,ES Assists,ES Blocks,ES Face-Off Losses,ES Face-Off Pct,ES Face-Off Wins,ES Goals,ES Hits,GW Goals,Games Played,Goals,Offenisve Point Shares,PP Assists,PP Goals,Penalty Minutes,Player,Plus Minus,Point Shares,Points,Position,SH Assists,SH Goals,Shooting Perecentage,Shots,Team,Time on Ice,Time on Ice Avg
798,34,13,0.6,10,45,160,45.2,132,5,162,0,82,5,-0.1,0,0,34,Craig Adams,-6,0.6,18,RW,3,0,6.6,76,Pittsburgh Penguins,925,11:17
799,31,16,4.2,15,139,0,,0,2,259,0,73,2,0.3,0,0,61,Brooks Orpik,19,4.5,18,D,1,0,4.5,44,Pittsburgh Penguins,1646,22:33
800,29,13,2.7,13,77,0,,0,4,174,1,73,4,1.0,0,0,56,Deryk Engelland,10,3.7,17,D,0,0,4.7,86,Pittsburgh Penguins,1179,16:09
801,33,11,0.3,11,8,5,54.5,6,5,95,0,64,5,0.7,0,0,76,Arron Asham,-5,1.0,16,RW,0,0,10.2,49,Pittsburgh Penguins,591,9:14
802,35,7,0.5,5,18,176,55.7,221,6,28,4,54,7,0.7,2,0,12,Richard Park,-1,1.2,14,C,0,1,15.9,44,Pittsburgh Penguins,589,10:55
803,26,10,0.5,9,36,320,55.7,403,4,106,1,68,4,-0.1,0,0,56,Joe Vitale,-5,0.4,14,C,1,0,5.7,70,Pittsburgh Penguins,760,11:11
804,29,11,2.1,9,144,0,,0,2,47,0,62,2,0.1,1,0,24,Zbynek Michalek,0,2.2,13,D,1,0,2.6,77,Pittsburgh Penguins,1342,21:39
805,23,2,0.1,2,8,116,48.4,109,3,19,0,26,4,0.2,0,0,2,Dustin Jeffrey,-4,0.4,6,C,0,1,12.1,33,Pittsburgh Penguins,315,12:06
806,27,4,1.0,4,37,0,,0,1,30,0,34,1,0.1,0,0,13,Ben Lovejoy,3,1.1,5,D,0,0,2.1,48,Pittsburgh Penguins,451,13:15
807,20,3,0.8,3,17,0,,0,0,19,0,18,1,0.3,0,1,10,Simon Despres,5,1.1,4,D,0,0,4.5,22,Pittsburgh Penguins,256,14:13
808,26,4,0.7,4,14,0,,0,0,12,0,17,0,0.2,0,0,4,Alexandre Picard,4,0.9,4,D,0,0,0.0,10,Pittsburgh Penguins,223,13:09
809,31,1,0.1,0,2,1,0.0,0,1,1,0,8,1,0.1,1,0,4,Jason Williams,1,0.2,2,C,0,0,25.0,4,Pittsburgh Penguins,85,10:34
810,27,2,0.0,,0,0,,0,0,0,0,67,0,0.0,,0,4,Marc-Andre Fleury,0,10.7,2,G,,0,,0,Pittsburgh Penguins,3896,58:09
811,22,2,0.0,2,7,2,0.0,0,0,42,0,24,0,-0.4,0,0,16,Eric Tangradi,-4,-0.4,2,LW,0,0,0.0,20,Pittsburgh Penguins,215,8:56
812,34,1,0.0,,0,0,,0,0,0,0,16,0,0.0,,0,0,Brent Johnson,0,0.9,1,G,,0,,0,Pittsburgh Penguins,811,50:42
813,26,1,-0.1,1,1,59,55.3,73,0,7,0,11,0,-0.3,0,0,2,Mark Letestu,-6,-0.4,1,C,0,0,0.0,9,Pittsburgh Penguins,141,12:50
814,25,1,-0.1,0,1,30,44.4,24,0,1,0,6,0,-0.1,1,0,0,Cal O'Reilly,-4,-0.2,1,C,0,0,0.0,3,Pittsburgh Penguins,73,12:11
815,24,1,0.1,1,1,0,,0,0,2,0,1,0,0.1,0,0,0,Carl Sneep,1,0.2,1,D,0,0,,0,Pittsburgh Penguins,16,16:19
816,24,1,0.0,1,12,0,,0,0,12,0,9,0,0.0,0,0,4,Brian Strait,-2,0.0,1,D,0,0,0.0,4,Pittsburgh Penguins,116,12:53
817,22,0,0.2,0,1,0,,0,0,9,0,6,0,-0.1,0,0,2,Robert Bortuzzo,1,0.1,0,D,0,0,0.0,3,Pittsburgh Penguins,65,10:54
818,31,0,0.0,0,0,0,,0,0,5,0,12,0,-0.1,0,0,6,Steve MacIntyre,0,-0.1,0,LW,0,0,,0,Pittsburgh Penguins,38,3:11
819,27,0,0.0,0,0,0,,0,0,8,0,5,0,-0.1,0,0,0,Colin McDonald,0,-0.1,0,C,0,0,0.0,6,Pittsburgh Penguins,42,8:28
820,25,0,0.0,,0,0,,0,0,0,0,5,0,0.0,,0,2,Brad Thiessen,0,-0.1,0,G,,0,,0,Pittsburgh Penguins,258,51:33
821,32,59,2.6,39,26,436,56.1,557,14,42,2,82,18,5.8,19,4,31,Joe Thornton,17,8.4,77,C,1,0,11.5,156,San Jose Sharks,1678,20:28
822,22,34,1.7,19,76,442,51.4,468,18,42,5,80,31,6.4,15,11,16,Logan Couture,2,8.2,65,C,0,2,12.7,245,San Jose Sharks,1485,18:34
823,32,34,2.3,19,33,224,52.0,243,20,84,8,82,30,5.7,15,10,26,Patrick Marleau,10,8.0,64,C,0,0,12.0,251,San Jose Sharks,1679,20:29
824,27,30,2.7,20,84,357,58.7,507,22,50,2,82,31,5.4,10,8,31,Joe Pavelski,18,8.1,61,C,0,1,11.5,269,San Jose Sharks,1690,20:37
825,35,39,5.5,25,137,0,,0,6,58,2,81,9,3.9,14,3,57,Dan Boyle,10,9.4,48,D,0,0,3.6,252,San Jose Sharks,2072,25:35
826,29,28,1.3,17,36,14,30.0,6,13,109,2,76,17,3.0,11,4,97,Ryane Clowe,-5,4.3,45,LW,0,0,9.4,180,San Jose Sharks,1358,17:52
827,26,26,4.8,15,117,0,,0,6,68,2,81,11,3.2,11,5,34,Brent Burns,8,7.9,37,D,0,0,5.5,201,San Jose Sharks,1826,22:32
828,30,20,1.2,15,14,7,0.0,0,3,6,1,39,7,1.8,4,4,22,Martin Havlat,10,3.0,27,LW,1,0,7.3,96,San Jose Sharks,687,17:37
829,23,12,0.9,11,30,1,66.7,2,9,137,0,61,12,1.8,1,3,26,Jamie McGinn,1,2.7,24,LW,0,0,11.5,104,San Jose Sharks,766,12:33
830,34,17,0.8,14,59,402,50.7,413,5,52,0,67,7,0.7,3,2,18,Michal Handzus,-6,1.5,24,C,0,0,8.6,81,San Jose Sharks,968,14:27
831,24,19,5.2,17,171,0,,0,4,45,1,82,4,0.7,1,0,40,Marc-Edouard Vlasic,11,5.9,23,D,1,0,3.4,119,San Jose Sharks,1899,23:09
832,27,10,0.8,10,33,47,43.4,36,9,94,0,76,9,0.4,0,0,29,Torrey Mitchell,-6,1.2,19,C,0,0,9.0,100,San Jose Sharks,945,12:26
833,25,13,1.0,12,49,170,53.0,192,4,93,3,76,4,0.3,0,0,47,Andrew Desjardins,4,1.2,17,C,1,0,5.0,80,San Jose Sharks,728,9:35
834,23,9,1.5,6,58,0,,0,2,60,1,57,4,0.7,3,2,22,Jason Demers,-8,2.2,13,D,0,0,5.5,73,San Jose Sharks,960,16:51
835,24,9,2.3,7,66,0,,0,1,46,0,66,2,0.1,2,1,23,Justin Braun,-2,2.4,11,D,0,0,1.8,113,San Jose Sharks,1092,16:33
836,30,4,0.4,4,13,13,60.6,20,6,78,0,67,6,0.3,0,0,88,Brad Winchester,-5,0.7,10,LW,0,0,8.3,72,San Jose Sharks,523,7:48
837,23,6,0.5,5,23,10,41.2,7,3,102,0,33,3,0.0,1,0,18,Tommy Wingels,-1,0.5,9,C,0,0,4.2,71,San Jose Sharks,454,13:45
838,24,1,0.5,1,13,9,25.0,3,7,43,4,35,7,0.5,0,0,8,Benn Ferriero,0,0.9,8,C,0,0,10.3,68,San Jose Sharks,422,12:03
839,31,6,0.0,6,6,89,52.9,100,0,15,0,23,0,-0.2,0,0,6,Dominic Moore,-8,-0.2,6,C,0,0,0.0,29,San Jose Sharks,316,13:43
840,26,2,0.3,2,19,8,57.9,11,3,32,1,21,3,0.1,0,0,10,Daniel Winnik,0,0.4,5,C,0,0,10.3,29,San Jose Sharks,287,13:40
841,30,3,0.5,3,8,10,33.3,5,1,66,0,39,1,-0.3,0,0,4,Andrew Murray,3,0.2,4,C,0,0,3.0,33,San Jose Sharks,300,7:42
842,31,3,0.8,3,10,0,,0,1,14,0,25,1,0.2,0,0,33,Jim Vandermeer,3,1.1,4,D,0,0,5.3,19,San Jose Sharks,260,10:25
843,34,3,1.4,3,94,0,,0,1,65,0,54,1,-0.4,0,0,21,Colin White,-5,1.0,4,D,0,0,3.0,33,San Jose Sharks,807,14:57
844,31,4,2.7,4,143,0,,0,0,126,0,60,0,-0.9,0,0,31,Douglas Murray,3,1.9,4,D,0,0,0.0,71,San Jose Sharks,1103,18:23
845,23,0,0.1,0,6,3,40.0,2,1,22,0,14,1,-0.2,0,0,6,T.J. Galiardi,-2,-0.1,1,LW,0,0,8.3,12,San Jose Sharks,155,11:04
846,26,0,0.0,,0,0,,0,0,0,0,19,0,0.0,,0,2,Thomas Greiss,0,3.0,0,G,,0,,0,San Jose Sharks,1043,54:53
847,25,0,0.0,0,1,25,41.9,18,0,10,0,10,0,-0.3,0,0,10,John McCarthy,-2,-0.3,0,LW,0,0,0.0,14,San Jose Sharks,94,9:26
848,24,0,0.0,0,2,0,,0,0,6,0,7,0,-0.1,0,0,9,Frazer McLaren,0,-0.1,0,LW,0,0,0.0,2,San Jose Sharks,34,4:53
849,28,0,0.0,,0,0,,0,0,0,0,68,0,0.0,,0,2,Antti Niemi,0,11.6,0,G,,0,,0,San Jose Sharks,3936,57:53
850,27,30,2.8,20,72,695,48.6,658,14,226,4,82,24,4.2,9,8,101,David Backes,15,7.0,54,RW,1,2,10.3,234,St. Louis Blues,1640,20:00
851,25,35,2.7,21,45,29,45.3,24,15,130,3,80,19,3.9,13,3,50,T.J. Oshie,15,6.6,54,C,1,1,10.1,188,St. Louis Blues,1562,19:32
852,22,39,6.4,20,133,0,,0,6,90,6,81,12,4.8,18,6,36,Alex Pietrangelo,16,11.2,51,D,1,0,5.9,202,St. Louis Blues,2003,24:44
853,23,34,6.1,20,103,3,25.0,1,4,72,2,81,9,3.9,13,5,60,Kevin Shattenkirk,20,10.0,43,D,1,0,5.1,178,St. Louis Blues,1750,21:36
854,23,21,2.2,15,13,8,20.0,2,15,32,4,57,21,4.2,5,5,28,David Perron,19,6.4,42,LW,1,1,18.4,114,St. Louis Blues,1042,18:17
855,23,19,2.1,15,36,601,48.5,567,17,97,3,82,19,2.3,4,0,30,Patrik Berglund,4,4.4,38,C,0,2,10.1,188,St. Louis Blues,1473,17:58
856,37,17,1.9,9,13,382,50.3,387,11,24,3,72,17,2.9,8,6,26,Jason Arnott,13,4.8,34,C,0,0,12.0,142,St. Louis Blues,1014,14:05
857,24,15,1.7,13,21,10,23.1,3,13,112,1,79,15,1.7,2,2,109,Chris Stewart,1,3.3,30,RW,0,0,9.0,166,St. Louis Blues,1220,15:26
858,27,13,2.1,11,29,42,55.8,53,12,24,3,43,15,2.6,2,3,28,Alex Steen,24,4.7,28,C,0,0,11.2,134,St. Louis Blues,822,19:08
859,36,18,1.7,18,19,17,37.0,10,6,70,3,70,6,0.5,0,0,32,Jamie Langenbrunner,7,2.1,24,RW,0,0,4.7,127,St. Louis Blues,1023,14:37
860,34,12,0.8,9,5,50,56.9,66,7,3,2,25,10,2.3,3,3,2,Andy McDonald,4,3.1,22,C,0,0,15.6,64,St. Louis Blues,463,18:32
861,24,15,2.0,14,29,220,56.1,281,4,152,1,73,5,-0.5,1,0,42,Vladimir Sobotka,12,1.6,20,C,0,1,4.3,117,St. Louis Blues,1157,15:51
862,29,17,3.7,9,81,0,,0,2,73,2,64,2,1.0,8,0,22,Carlo Colaiacovo,7,4.6,19,D,0,0,2.9,68,St. Louis Blues,1216,19:00
863,25,9,1.5,9,18,21,27.6,8,6,48,3,55,9,0.9,0,3,27,Matt D'Agostini,12,2.4,18,RW,0,0,8.9,101,St. Louis Blues,771,14:01
864,30,12,5.9,12,153,0,,0,1,106,0,81,1,-0.4,0,0,57,Barret Jackman,20,5.5,13,D,0,0,1.2,82,St. Louis Blues,1675,20:41
865,25,11,4.2,11,141,0,,0,0,173,0,77,0,-0.5,0,0,57,Roman Polak,6,3.7,11,D,0,0,0.0,88,St. Louis Blues,1453,18:52
866,24,5,2.9,5,63,0,,0,4,52,1,43,4,0.6,0,0,12,Kris Russell,13,3.6,9,D,0,0,11.1,36,St. Louis Blues,725,16:51
867,37,5,0.8,4,29,191,57.6,259,3,92,0,80,3,-0.9,0,0,83,Scott Nichol,-5,-0.1,8,C,1,0,4.5,67,St. Louis Blues,745,9:19
868,27,3,0.6,3,4,11,42.1,8,4,124,1,47,4,-0.1,0,0,11,Chris Porter,-1,0.5,7,C,0,0,6.6,61,St. Louis Blues,488,10:24
869,32,5,1.7,5,35,0,,0,2,6,0,25,2,0.6,0,0,10,Kent Huskins,9,2.3,7,D,0,0,12.5,16,St. Louis Blues,387,15:28
870,22,5,1.6,5,27,0,,0,1,16,0,26,1,0.3,0,0,22,Ian Cole,7,2.0,6,D,0,0,5.6,18,St. Louis Blues,414,15:55
871,25,1,0.5,1,7,1,50.0,1,3,171,1,60,3,-0.3,0,0,124,Ryan Reaves,0,0.2,4,RW,0,0,9.4,32,St. Louis Blues,392,6:32
872,21,3,0.1,3,10,4,20.0,1,1,23,1,26,1,-0.1,0,0,2,Evgeny Grachev,-4,0.0,4,C,0,0,7.1,14,St. Louis Blues,243,9:20
873,19,1,0.2,1,5,1,50.0,1,1,1,1,7,2,0.3,0,1,0,Jaden Schwartz,1,0.5,3,C,0,0,33.3,6,St. Louis Blues,82,11:41
874,26,2,0.4,2,2,9,25.0,3,1,22,0,40,1,-0.5,0,0,71,B.J. Crombeen,-2,-0.1,3,RW,0,0,2.0,50,St. Louis Blues,332,8:18
875,26,0,0.1,0,3,1,0.0,0,1,1,0,2,1,0.2,0,0,0,Adam Cracknell,1,0.2,1,RW,0,0,100.0,1,St. Louis Blues,15,7:39
876,23,1,0.0,1,4,0,,0,0,1,0,5,0,0.1,0,0,0,Cade Fairchild,-1,0.1,1,D,0,0,0.0,1,St. Louis Blues,48,9:39
877,24,0,0.1,0,1,0,,0,0,0,0,2,0,0.0,0,0,0,Taylor Chorney,0,0.0,0,D,0,0,0.0,1,St. Louis Blues,23,11:40
878,26,0,0.0,,0,0,,0,0,0,0,38,0,0.0,,0,0,Brian Elliott,0,9.0,0,G,,0,,0,St. Louis Blues,2235,58:48
879,26,0,0.0,,0,0,,0,0,0,0,46,0,0.0,,0,0,Jaroslav Halak,0,9.1,0,G,,0,0.0,1,St. Louis Blues,2747,59:43
880,25,0,-0.1,0,19,0,,0,0,7,0,7,0,-0.2,0,0,4,Nikita Nikitin,-5,-0.2,0,D,0,0,0.0,10,St. Louis Blues,142,20:15
881,27,0,0.0,0,0,1,75.0,3,0,1,0,4,0,-0.1,0,0,0,Brett Sterling,-1,-0.1,0,LW,0,0,0.0,5,St. Louis Blues,30,7:34
882,21,37,1.9,24,37,669,45.5,558,48,109,12,82,60,12.8,13,12,66,Steven Stamkos,7,14.6,97,C,0,0,19.8,303,Tampa Bay Lightning,1806,22:01
883,36,49,1.4,37,39,23,43.9,18,21,17,3,77,25,6.3,12,4,16,Martin St. Louis,-3,7.7,74,RW,0,0,13.5,185,Tampa Bay Lightning,1743,22:38
884,26,41,1.5,30,11,14,17.6,3,16,17,3,81,24,6.4,11,8,16,Teddy Purcell,9,7.9,65,RW,0,0,15.8,152,Tampa Bay Lightning,1307,16:08
885,31,27,1.0,21,31,606,47.8,556,17,103,5,64,22,4.6,6,5,50,Vincent Lecavalier,-2,5.6,49,C,0,0,12.1,182,Tampa Bay Lightning,1212,18:56
886,32,28,0.6,18,36,50,36.7,29,14,142,2,68,20,4.3,10,5,82,Ryan Malone,-11,4.9,48,LW,0,1,13.9,144,Tampa Bay Lightning,1203,17:41
887,24,16,0.1,14,19,42,45.5,35,10,73,1,55,12,2.1,2,2,121,Steve Downie,-15,2.2,28,RW,0,0,12.1,99,Tampa Bay Lightning,853,15:30
888,31,20,1.8,12,43,0,,0,3,37,0,43,4,2.2,8,1,20,Marc-Andre Bergeron,6,4.0,24,D,0,0,5.0,80,Tampa Bay Lightning,832,19:21
889,21,18,1.4,13,127,0,,0,5,96,0,61,5,1.5,4,0,65,Victor Hedman,-9,2.9,23,D,1,0,6.1,82,Tampa Bay Lightning,1409,23:06
890,32,20,2.5,16,176,0,,0,1,197,0,82,1,0.2,3,0,49,Eric Brewer,-5,2.7,21,D,1,0,1.2,83,Tampa Bay Lightning,1908,23:16
891,24,7,0.1,7,52,153,45.6,128,11,40,1,74,12,0.4,0,1,8,Tom Pyatt,-19,0.5,19,C,0,0,12.6,95,Tampa Bay Lightning,1095,14:48
892,31,15,0.4,12,17,254,55.7,319,3,37,1,56,4,0.0,3,0,48,Dominic Moore,-10,0.4,19,C,0,1,5.4,74,Tampa Bay Lightning,912,16:17
893,27,15,1.6,15,57,0,,0,2,49,0,53,2,1.1,0,0,16,Matt Gilroy,2,2.6,17,D,0,0,3.3,60,Tampa Bay Lightning,933,17:36
894,27,6,-0.1,6,56,299,49.5,293,9,107,1,68,9,-0.1,0,0,21,Nate Thompson,-23,-0.3,15,C,0,0,10.6,85,Tampa Bay Lightning,1008,14:49
895,19,11,0.3,9,19,32,38.5,20,3,58,2,68,4,-0.1,2,1,30,Brett Connolly,-9,0.2,15,RW,0,0,4.3,94,Tampa Bay Lightning,780,11:28
896,35,13,0.0,11,199,0,,0,2,118,0,82,2,0.1,2,0,20,Brett Clark,-26,0.2,15,D,0,0,3.3,61,Tampa Bay Lightning,1507,18:23
897,27,7,0.7,6,63,0,,0,5,42,0,50,6,1.3,1,1,8,Bruno Gervais,-4,2.1,13,D,0,0,10.5,57,Tampa Bay Lightning,713,14:16
898,28,8,0.0,6,15,18,55.0,22,3,22,0,45,4,0.3,2,1,10,Ryan Shannon,-11,0.3,12,RW,0,0,8.7,46,Tampa Bay Lightning,541,12:02
899,34,8,1.7,8,100,0,,0,3,95,1,52,3,0.4,0,0,59,Pavel Kubina,1,2.0,11,D,0,0,5.4,56,Tampa Bay Lightning,1035,19:55
900,25,9,0.4,9,15,35,38.6,22,2,33,1,40,2,0.3,0,0,8,J.T. Wyman,1,0.7,11,RW,0,0,6.5,31,Tampa Bay Lightning,422,10:33
901,27,5,0.3,5,5,7,36.4,4,3,27,1,18,3,0.8,0,0,10,Tim Wallace,4,1.1,8,RW,0,0,30.0,10,Tampa Bay Lightning,152,8:28
902,24,8,0.0,8,21,0,,0,0,54,0,20,0,0.5,0,0,8,Brian Lee,-6,0.5,8,D,0,0,0.0,17,Tampa Bay Lightning,342,17:05
903,31,5,0.1,5,30,188,59.5,276,2,89,1,57,2,-0.9,0,0,17,Adam Hall,-11,-0.8,7,RW,0,0,3.2,63,Tampa Bay Lightning,676,11:52
904,26,3,0.3,2,7,49,41.0,34,2,19,0,16,2,0.2,0,0,4,Trevor Smith,2,0.5,5,LW,1,0,11.8,17,Tampa Bay Lightning,199,12:28
905,22,5,0.0,5,15,3,0.0,0,0,20,0,26,0,-0.2,0,0,6,Dana Tyrell,-5,-0.2,5,C,0,0,0.0,23,Tampa Bay Lightning,273,10:31
906,25,2,0.0,2,5,40,40.3,27,2,24,0,22,2,0.2,0,0,10,Blair Jones,-3,0.2,4,C,0,0,9.5,21,Tampa Bay Lightning,186,8:26
907,24,2,0.6,1,44,0,,0,1,42,0,41,1,-0.2,1,0,13,Brendan Mikkelson,-4,0.3,3,D,0,0,2.2,45,Tampa Bay Lightning,590,14:24
908,34,2,0.0,,0,0,,0,0,0,0,48,0,0.0,,0,0,Mathieu Garon,0,5.4,2,G,,0,,0,Tampa Bay Lightning,2484,51:45
909,25,2,0.0,2,5,2,60.0,3,0,36,0,14,0,0.0,0,0,15,Pierre-Cedric Labrie,-2,0.0,2,LW,0,0,0.0,5,Tampa Bay Lightning,83,5:54
910,26,0,0.0,0,2,3,57.1,4,1,6,0,6,1,0.1,0,0,5,Mike Angelidis,-1,0.1,1,C,0,0,12.5,8,Tampa Bay Lightning,39,6:30
911,22,1,-0.1,1,10,0,,0,0,37,0,19,0,-0.1,0,0,13,Keith Aulie,-5,-0.2,1,D,0,0,0.0,4,Tampa Bay Lightning,210,11:02
912,21,1,0.1,1,3,0,,0,0,2,0,5,0,-0.1,0,0,0,J.T. Brown,2,0.1,1,LW,0,0,0.0,13,Tampa Bay Lightning,69,13:51
913,22,1,0.0,,0,0,,0,0,0,0,5,0,0.0,,0,2,Dustin Tokarski,0,0.2,1,G,,0,,0,Tampa Bay Lightning,244,48:43
914,31,0,0.0,,0,0,,0,0,0,0,3,0,0.0,,0,0,Sebastien Caron,0,0.1,0,G,,0,,0,Tampa Bay Lightning,135,44:53
915,32,0,0.6,0,13,0,,0,0,21,0,13,0,-0.2,0,0,17,Mike Commodore,4,0.4,0,D,0,0,0.0,7,Tampa Bay Lightning,183,14:03
916,23,0,0.2,0,0,0,,0,0,3,0,3,0,0.0,0,0,0,Evan Oberg,2,0.2,0,D,0,0,0.0,3,Tampa Bay Lightning,30,9:50
917,24,0,0.0,0,1,1,66.7,2,0,4,0,5,0,-0.2,0,0,6,Mattias Ritola,-2,-0.2,0,C,0,0,0.0,14,Tampa Bay Lightning,54,10:50
918,42,0,0.0,,0,0,,0,0,0,0,40,0,0.0,,0,6,Dwayne Roloson,0,3.2,0,G,,0,,0,Tampa Bay Lightning,2099,52:28
919,28,0,0.0,0,5,3,25.0,1,0,12,0,10,0,-0.2,0,0,4,Brandon Segal,-2,-0.2,0,RW,0,0,0.0,8,Tampa Bay Lightning,66,6:35
920,24,45,1.2,32,21,19,32.1,9,27,12,6,82,37,8.7,13,10,20,Phil Kessel,-10,9.9,82,RW,0,0,12.5,295,Toronto Maple Leafs,1645,20:03
921,28,42,1.2,29,25,37,36.2,21,17,110,3,66,25,6.9,13,8,48,Joffrey Lupul,1,8.1,67,C,0,0,13.1,191,Toronto Maple Leafs,1228,18:37
922,28,28,1.3,23,32,439,51.5,466,18,56,2,74,23,4.6,5,5,51,Mikhail Grabovski,0,5.9,51,C,0,0,14.1,163,Toronto Maple Leafs,1303,17:36
923,25,29,1.0,20,34,567,52.7,631,14,117,1,73,18,3.4,8,4,22,Tyler Bozak,-7,4.4,47,C,1,0,16.5,109,Toronto Maple Leafs,1375,18:51
924,26,32,3.1,16,127,0,,0,5,214,1,82,12,3.9,15,7,92,Dion Phaneuf,-10,7.0,44,D,1,0,5.9,202,Toronto Maple Leafs,2074,25:17
925,26,23,1.3,17,21,6,45.5,5,17,60,4,73,20,3.8,6,3,37,Clarke MacArthur,3,5.1,43,LW,0,0,13.5,148,Toronto Maple Leafs,1157,15:51
926,30,23,0.6,20,76,403,48.7,383,11,29,3,70,13,2.1,3,2,40,Tim Connolly,-14,2.7,36,C,0,0,12.5,104,Toronto Maple Leafs,1190,17:00
927,21,23,3.0,17,90,0,,0,6,52,0,75,7,2.3,6,1,18,Jake Gardiner,-2,5.2,30,D,0,0,8.9,79,Toronto Maple Leafs,1619,21:35
928,25,21,1.1,16,43,46,41.0,32,6,97,1,70,7,0.9,4,1,6,Nikolai Kulemin,2,2.0,28,LW,1,0,6.5,107,Toronto Maple Leafs,1066,15:13
929,31,20,1.5,11,111,0,,0,3,68,0,66,7,2.2,9,4,20,John-Michael Liles,-14,3.7,27,D,0,0,6.6,106,Toronto Maple Leafs,1409,21:21
930,28,15,0.9,15,34,9,10.0,1,9,101,4,67,11,1.6,0,0,33,Joey Crabb,1,2.5,26,RW,0,2,14.7,75,Toronto Maple Leafs,901,13:27
931,22,20,1.9,18,115,0,,0,2,270,0,79,2,1.2,1,0,62,Luke Schenn,-6,3.1,22,D,1,0,2.5,81,Toronto Maple Leafs,1267,16:02
932,24,16,1.7,11,53,0,,0,3,102,0,57,5,1.8,5,2,22,Cody Franson,-1,3.5,21,D,0,0,7.7,65,Toronto Maple Leafs,923,16:11
933,25,15,2.4,9,152,1,0.0,0,4,114,0,76,4,0.6,6,0,20,Carl Gunnarsson,-9,3.0,19,D,0,0,4.5,89,Toronto Maple Leafs,1649,21:42
934,29,10,0.0,10,34,155,49.3,151,7,58,2,62,8,0.5,0,0,10,Matthew Lombardi,-19,0.5,18,C,0,1,7.9,101,Toronto Maple Leafs,841,13:34
935,24,7,0.5,6,12,6,25.0,2,8,81,2,56,8,0.5,1,0,25,Matt Frattin,-4,1.0,15,RW,0,0,8.7,92,Toronto Maple Leafs,737,13:10
936,29,5,0.3,5,66,465,58.0,643,5,170,0,76,8,-0.4,0,1,10,David Steckel,-14,-0.1,13,C,0,2,10.1,79,Toronto Maple Leafs,975,12:50
937,21,2,0.4,2,5,11,26.7,4,4,25,1,21,5,0.5,0,1,8,Nazem Kadri,2,0.9,7,C,0,0,17.9,28,Toronto Maple Leafs,297,14:10
938,22,4,0.2,4,8,50,35.9,28,1,20,0,10,1,0.3,0,0,4,Joe Colborne,2,0.5,5,C,0,0,14.3,7,Toronto Maple Leafs,137,13:41
939,30,4,0.3,4,80,0,,0,1,104,0,45,1,-0.2,0,0,41,Mike Komisarek,-13,0.1,5,D,0,0,2.9,34,Toronto Maple Leafs,750,16:39
940,26,2,0.1,1,24,1,0.0,0,2,120,0,50,2,-0.6,0,0,74,Mike Brown,-8,-0.5,4,RW,1,0,3.6,56,Toronto Maple Leafs,464,9:17
941,29,2,-0.1,2,5,11,38.9,7,1,37,0,29,1,-0.3,0,0,9,Colby Armstrong,-8,-0.4,3,RW,0,0,7.1,14,Toronto Maple Leafs,270,9:19
942,27,1,0.0,1,4,7,53.3,8,1,26,1,17,1,-0.2,0,0,16,Darryl Boyce,-3,-0.1,2,C,0,0,8.3,12,Toronto Maple Leafs,171,10:04
943,22,2,0.4,2,28,0,,0,0,41,0,17,0,-0.1,0,0,16,Keith Aulie,-2,0.3,2,D,0,0,0.0,14,Toronto Maple Leafs,274,16:07
944,29,0,0.1,0,0,1,0.0,0,1,7,0,5,1,0.2,0,0,5,Colton Orr,1,0.2,1,RW,0,0,33.3,3,Toronto Maple Leafs,22,4:29
945,27,1,0.0,,0,0,,0,0,0,0,42,0,0.0,,0,4,Jonas Gustavsson,0,5.4,1,G,,0,,0,Toronto Maple Leafs,2301,54:47
946,26,1,0.0,1,0,0,,0,0,5,0,2,0,0.0,0,0,2,Ryan Hamilton,-1,0.0,1,LW,0,0,0.0,1,Toronto Maple Leafs,26,13:08
947,20,0,-0.3,0,2,1,50.0,1,0,32,0,15,0,-0.4,0,0,13,Carter Ashton,-10,-0.7,0,RW,0,0,0.0,22,Toronto Maple Leafs,156,10:25
948,26,0,0.2,0,16,29,50.0,29,0,37,0,30,0,-0.9,0,0,16,Philippe Dupuis,-2,-0.7,0,C,0,0,0.0,30,Toronto Maple Leafs,315,10:30
949,23,0,0.0,,0,0,,0,0,0,0,34,0,0.0,,0,0,James Reimer,0,4.4,0,G,,0,,0,Toronto Maple Leafs,1879,55:16
950,26,0,0.0,0,5,3,25.0,1,0,53,0,31,0,-0.2,0,0,60,Jay Rosehill,-4,-0.2,0,D,0,0,0.0,15,Toronto Maple Leafs,183,5:55
951,24,0,0.0,,,,,,0,0,0,2,0,0.0,,0,0,Jussi Rynnas,0,-0.2,0,G,,0,,0,Toronto Maple Leafs,99,49:27
952,25,0,0.0,,0,0,,0,0,0,0,12,0,0.0,,0,4,Ben Scrivens,0,1.7,0,G,,0,,0,Toronto Maple Leafs,672,55:58
953,31,67,2.6,48,17,650,50.1,652,6,32,6,82,14,6.1,19,8,52,Henrik Sedin,23,8.7,81,C,0,0,12.4,113,Vancouver Canucks,1565,19:05
954,31,37,2.0,22,15,13,31.6,6,20,21,6,72,30,7.0,15,10,40,Daniel Sedin,14,8.9,67,LW,0,0,13.1,229,Vancouver Canucks,1355,18:49
955,30,24,2.5,20,38,13,35.0,7,23,87,7,80,28,4.7,4,3,90,Alexandre Burrows,24,7.2,52,LW,0,2,14.1,198,Vancouver Canucks,1478,18:28
