,age,assists,dps,es_assists,es_blocks,es_faceoff_losses,es_faceoff_pct,es_faceoff_wins,es_goals,es_hits,games_played,goals,gw_goals,ops,penalty_minutes,player,plus_minus,point_shares,points,position,pp_assists,pp_goals,sh_assists,sh_goals,shot_pct,shots,team,toi,toi_avg,year
687,31,41,2.0,24.0,49.0,634.0,51.8,682.0,18,51,82,25,9,5.5,22,Brad Richards,-1,7.5,66,C,17.0,7,0.0,0,10.9,229,New York Rangers,1662,20:16,2012
688,26,25,1.6,19.0,88.0,10.0,50.0,10.0,15,271,76,29,9,4.8,61,Ryan Callahan,-8,6.4,54,RW,4.0,13,2.0,1,12.3,235,New York Rangers,1599,21:02,2012
689,21,34,2.5,22.0,44.0,481.0,44.5,386.0,13,137,82,17,4,3.2,22,Derek Stepan,14,5.7,51,C,12.0,4,0.0,0,10.1,169,New York Rangers,1554,18:57,2012
690,21,31,5.6,16.0,95.0,0.0,,0.0,8,156,77,10,2,3.7,36,Michael Del Zotto,20,9.3,41,D,13.0,1,2.0,1,8.8,113,New York Rangers,1728,22:26,2012
691,23,24,2.1,24.0,23.0,5.0,16.7,1.0,12,78,64,14,2,3.1,24,Carl Hagelin,21,5.2,38,LW,0.0,0,0.0,2,10.7,131,New York Rangers,963,15:03,2012
692,23,20,2.0,20.0,46.0,184.0,46.7,161.0,11,75,79,16,1,2.4,34,Artem Anisimov,12,4.4,36,C,0.0,4,0.0,1,12.1,132,New York Rangers,1217,15:24,2012
693,25,24,2.2,20.0,36.0,190.0,51.9,205.0,9,207,77,10,1,1.4,110,Brandon Dubinsky,16,3.6,34,C,2.0,0,2.0,1,7.1,140,New York Rangers,1253,16:16,2012
694,22,25,6.7,23.0,182.0,1.0,50.0,1.0,7,118,82,7,1,2.0,44,Ryan McDonagh,25,8.7,32,D,2.0,0,0.0,0,5.7,123,New York Rangers,2029,24:44,2012
695,27,24,6.0,14.0,185.0,0.0,,0.0,4,211,82,5,2,1.3,20,Dan Girardi,13,7.2,29,D,9.0,1,1.0,0,4.1,122,New York Rangers,2152,26:15,2012
696,27,15,1.6,13.0,83.0,586.0,51.8,629.0,11,236,82,11,2,0.6,59,Brian Boyle,2,2.2,26,C,1.0,0,1.0,0,6.7,165,New York Rangers,1250,15:14,2012
697,33,11,0.9,10.0,57.0,18.0,47.1,16.0,8,86,73,9,1,0.4,16,Ruslan Fedotenko,-7,1.3,20,LW,1.0,1,0.0,0,9.6,94,New York Rangers,993,13:36,2012
698,25,16,2.8,12.0,71.0,0.0,,0.0,2,76,53,2,0,1.2,20,Anton Stralman,9,4.0,18,D,4.0,0,0.0,0,3.6,55,New York Rangers,906,17:06,2012
699,27,12,1.1,12.0,51.0,2.0,60.0,3.0,3,144,82,5,2,-0.3,156,Brandon Prust,-1,0.8,17,LW,0.0,0,0.0,2,7.4,68,New York Rangers,979,11:57,2012
700,27,11,1.2,9.0,27.0,96.0,51.8,103.0,5,89,63,5,0,0.5,8,John Mitchell,10,1.7,16,C,2.0,0,0.0,0,7.8,64,New York Rangers,640,10:10,2012
701,25,9,1.4,8.0,52.0,0.0,100.0,1.0,0,68,51,0,0,0.4,108,Stu Bickel,2,1.8,9,D,0.0,0,1.0,0,0.0,22,New York Rangers,532,10:26,2012
702,28,5,0.8,5.0,22.0,0.0,,0.0,1,18,27,1,0,0.5,8,Jeff Woywitka,2,1.3,6,D,0.0,0,0.0,0,7.7,13,New York Rangers,281,10:25,2012
703,32,1,0.4,1.0,13.0,15.0,55.9,19.0,4,103,60,4,2,-0.1,97,Mike Rupp,-1,0.3,5,C,0.0,0,0.0,0,12.9,31,New York Rangers,399,6:39,2012
704,28,3,1.3,1.0,53.0,0.0,,0.0,2,63,42,2,0,0.1,28,Steve Eminger,0,1.4,5,D,1.0,0,1.0,0,10.5,19,New York Rangers,558,13:17,2012
705,25,3,1.5,1.0,68.0,0.0,,0.0,1,55,46,2,0,-0.3,16,Marc Staal,-7,1.2,5,D,1.0,1,1.0,0,3.3,61,New York Rangers,915,19:54,2012
706,28,4,0.2,3.0,1.0,53.0,53.5,61.0,0,12,20,1,0,0.2,2,Erik Christensen,0,0.4,5,C,1.0,1,0.0,0,10.0,10,New York Rangers,162,8:07,2012
707,31,0,0.2,0.0,1.0,3.0,0.0,0.0,3,10,15,3,1,0.4,21,Sean Avery,2,0.6,3,C,0.0,0,0.0,0,20.0,15,New York Rangers,105,7:01,2012
708,24,1,0.1,0.0,3.0,0.0,,0.0,1,8,10,2,1,0.3,6,Mats Zuccarello,0,0.4,3,LW,1.0,1,0.0,0,20.0,10,New York Rangers,100,10:03,2012
709,24,2,1.6,2.0,31.0,0.0,,0.0,1,21,19,1,0,0.0,21,Michael Sauer,9,1.6,3,D,0.0,0,0.0,0,7.1,14,New York Rangers,356,18:44,2012
710,34,3,0.0,,0.0,0.0,,0.0,0,0,21,0,0,0.0,0,Martin Biron,0,2.5,3,G,,0,,0,,0,New York Rangers,1220,58:06,2012
711,25,3,0.0,2.0,1.0,0.0,100.0,1.0,0,8,9,0,0,0.0,2,Wojtek Wolski,-2,0.1,3,LW,1.0,0,0.0,0,0.0,11,New York Rangers,102,11:20,2012
712,20,2,0.4,2.0,15.0,0.0,,0.0,0,15,18,0,0,-0.1,8,Tim Erixon,-2,0.3,2,D,0.0,0,0.0,0,0.0,9,New York Rangers,234,13:00,2012
713,29,2,0.0,,0.0,0.0,,0.0,0,0,62,0,0,0.0,4,Henrik Lundqvist,0,14.1,2,G,,0,,0,,0,New York Rangers,3754,60:32,2012
714,27,1,0.2,1.0,0.0,0.0,100.0,1.0,0,16,9,0,0,0.0,29,Andre Deveaux,3,0.2,1,C,0.0,0,0.0,0,0.0,2,New York Rangers,48,5:23,2012
715,28,0,-0.1,0.0,0.0,0.0,,0.0,0,0,1,0,0,0.0,0,Brendan Bell,-1,-0.1,0,D,0.0,0,0.0,0,0.0,2,New York Rangers,11,11:26,2012
716,29,0,0.0,0.0,1.0,11.0,35.3,6.0,0,14,7,0,0,-0.1,24,Kris Newbury,-1,-0.1,0,C,0.0,0,0.0,0,0.0,2,New York Rangers,41,5:53,2012
717,29,0,0.0,0.0,0.0,0.0,,0.0,0,10,6,0,0,0.0,5,John Scott,-1,-0.1,0,D,0.0,0,0.0,0,0.0,1,New York Rangers,33,5:33,2012
718,28,50,1.7,36.0,23.0,791.0,53.5,909.0,24,28,80,34,2,8.8,36,Jason Spezza,11,10.5,84,C,14.0,10,0.0,0,14.7,232,Ottawa Senators,1594,19:55,2012
719,21,59,4.5,34.0,65.0,1.0,0.0,0.0,16,60,81,19,5,8.6,42,Erik Karlsson,16,13.1,78,D,25.0,3,0.0,0,7.3,261,Ottawa Senators,2051,25:19,2012
720,27,25,1.3,19.0,46.0,5.0,16.7,1.0,24,36,77,35,3,6.5,32,Milan Michalek,4,7.8,60,RW,5.0,10,1.0,1,16.5,212,Ottawa Senators,1506,19:33,2012
721,39,32,1.8,24.0,31.0,26.0,43.5,20.0,17,52,75,27,4,5.7,18,Daniel Alfredsson,16,7.5,59,RW,7.0,7,1.0,3,14.1,191,Ottawa Senators,1421,18:57,2012
722,24,32,1.0,29.0,30.0,87.0,41.6,62.0,14,196,82,15,3,3.6,124,Nick Foligno,2,4.6,47,LW,3.0,1,0.0,0,9.8,153,Ottawa Senators,1201,14:39,2012
723,25,20,0.8,16.0,48.0,36.0,41.9,26.0,13,189,82,17,0,2.5,46,Colin Greening,-4,3.3,37,C,4.0,4,0.0,0,9.2,184,Ottawa Senators,1278,15:35,2012
724,37,32,2.2,19.0,115.0,0.0,,0.0,3,48,74,5,1,2.8,55,Sergei Gonchar,-4,5.0,37,D,12.0,2,1.0,0,3.8,131,Ottawa Senators,1647,22:15,2012
725,35,26,4.9,16.0,149.0,0.0,,0.0,3,53,73,6,2,2.3,26,Filip Kuba,26,7.1,32,D,8.0,3,2.0,0,7.7,78,Ottawa Senators,1724,23:37,2012
726,22,17,1.2,13.0,13.0,355.0,47.2,317.0,11,21,49,12,2,2.2,27,Kyle Turris,12,3.4,29,C,4.0,1,0.0,0,9.0,133,Ottawa Senators,850,17:21,2012
727,32,15,0.3,11.0,20.0,2.0,0.0,0.0,11,271,72,13,0,2.0,178,Chris Neil,-10,2.3,28,RW,4.0,2,0.0,0,10.2,127,Ottawa Senators,921,12:48,2012
728,23,12,1.0,11.0,43.0,506.0,48.9,484.0,11,168,81,14,3,1.3,98,Zack Smith,4,2.3,26,C,0.0,1,1.0,2,10.4,134,Ottawa Senators,1140,14:04,2012
729,25,17,1.3,15.0,69.0,16.0,40.7,11.0,6,16,81,8,1,0.5,30,Erik Condra,11,1.8,25,RW,0.0,0,2.0,2,5.7,140,Ottawa Senators,1147,14:10,2012
730,33,14,3.4,12.0,137.0,0.0,,0.0,1,134,80,5,1,0.9,16,Chris Phillips,12,4.3,19,D,0.0,4,2.0,0,5.9,85,Ottawa Senators,1529,19:07,2012
731,21,12,2.0,10.0,74.0,0.0,,0.0,5,217,82,5,1,0.7,56,Jared Cowen,-4,2.7,17,D,1.0,0,1.0,0,8.6,58,Ottawa Senators,1549,18:54,2012
732,24,10,0.8,10.0,13.0,0.0,100.0,3.0,6,34,56,6,4,0.7,12,Bobby Butler,8,1.5,16,LW,0.0,0,0.0,0,7.0,86,Ottawa Senators,643,11:29,2012
733,23,6,0.5,4.0,33.0,37.0,38.3,23.0,5,58,65,5,1,-0.3,12,Kaspars Daugavins,-2,0.2,11,LW,1.0,0,1.0,0,6.5,77,Ottawa Senators,737,11:20,2012
734,28,6,0.3,6.0,9.0,109.0,53.6,126.0,1,51,32,2,0,0.2,22,Jesse Winchester,2,0.5,8,C,0.0,0,0.0,1,3.8,52,Ottawa Senators,340,10:38,2012
735,24,7,0.6,7.0,41.0,0.0,,0.0,1,73,35,1,0,0.4,27,Brian Lee,-2,1.0,8,D,0.0,0,0.0,0,6.7,15,Ottawa Senators,513,14:39,2012
736,23,3,0.5,3.0,9.0,135.0,47.3,121.0,3,28,28,3,1,0.1,4,Jim O'Brien,6,0.6,6,C,0.0,0,0.0,0,8.1,37,Ottawa Senators,329,11:45,2012
737,22,2,-0.2,2.0,13.0,112.0,36.7,65.0,3,14,22,3,0,0.1,8,Stephane Da Costa,-9,0.0,5,RW,0.0,0,0.0,0,9.7,31,Ottawa Senators,268,12:10,2012
738,31,2,0.2,2.0,18.0,162.0,58.9,232.0,2,54,55,3,1,-0.3,193,Zenon Konopka,-4,-0.2,5,C,0.0,1,0.0,0,8.8,34,Ottawa Senators,431,7:51,2012
739,25,2,0.2,2.0,3.0,30.0,49.2,29.0,2,6,10,2,0,0.3,2,Peter Regin,3,0.5,4,C,0.0,0,0.0,0,13.3,15,Ottawa Senators,141,14:06,2012
740,21,3,-0.4,2.0,23.0,0.0,,0.0,1,23,24,1,0,0.1,6,David Rundblad,-11,-0.3,4,D,1.0,0,0.0,0,3.8,26,Ottawa Senators,366,15:14,2012
741,30,4,0.0,,0.0,0.0,,0.0,0,1,63,0,0,0.0,4,Craig Anderson,0,11.7,4,G,,0,,0,,0,Ottawa Senators,3492,55:26,2012
742,31,2,0.5,2.0,26.0,0.0,,0.0,1,58,29,1,0,0.0,33,Matt Carkner,0,0.6,3,D,0.0,0,0.0,0,5.9,17,Ottawa Senators,345,11:55,2012
743,27,2,0.4,2.0,18.0,0.0,,0.0,1,10,14,1,0,0.2,2,Matt Gilroy,0,0.5,3,D,0.0,0,0.0,0,5.0,20,Ottawa Senators,240,17:08,2012
744,25,2,0.1,2.0,3.0,1.0,66.7,2.0,0,47,15,0,0,-0.3,2,Rob Klinkhammer,0,-0.1,2,LW,0.0,0,0.0,0,0.0,26,Ottawa Senators,172,11:27,2012
745,21,1,0.1,1.0,1.0,1.0,0.0,0.0,0,8,9,0,0,-0.1,4,Nikita Filatov,1,0.0,1,LW,0.0,0,0.0,0,0.0,6,Ottawa Senators,88,9:49,2012
746,18,1,0.0,0.0,5.0,28.0,44.0,22.0,0,15,9,0,0,-0.2,2,Mika Zibanejad,-3,-0.3,1,C,1.0,0,0.0,0,0.0,12,Ottawa Senators,116,12:54,2012
747,31,0,0.0,,0.0,0.0,,0.0,0,0,14,0,0,0.0,0,Alex Auld,0,0.8,0,G,,0,,0,,0,Ottawa Senators,645,46:04,2012
748,25,0,0.0,,0.0,0.0,,0.0,0,0,10,0,0,0.0,2,Ben Bishop,0,1.4,0,G,,0,,0,,0,Ottawa Senators,532,53:10,2012
749,22,0,0.0,0.0,0.0,0.0,,0.0,0,4,2,0,0,0.0,2,Mark Borowiecki,-1,-0.1,0,D,0.0,0,0.0,0,0.0,1,Ottawa Senators,25,12:30,2012
750,22,0,0.0,0.0,0.0,0.0,,0.0,0,2,1,0,0,0.0,0,Mike Hoffman,-1,-0.1,0,C,0.0,0,0.0,0,,0,Ottawa Senators,9,9:01,2012
751,20,0,0.0,,0.0,0.0,,0.0,0,0,5,0,0,0.0,0,Robin Lehner,0,1.3,0,G,,0,,0,,0,Ottawa Senators,299,59:49,2012
752,21,0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,0,0.0,0,Andre Petersson,0,0.0,0,RW,0.0,0,0.0,0,,0,Ottawa Senators,5,5:02,2012
753,24,65,1.6,31.0,44.0,715.0,53.7,828.0,22,70,77,28,5,8.9,29,Claude Giroux,6,10.6,93,RW,32.0,6,2.0,0,11.6,242,Philadelphia Flyers,1659,21:33,2012
754,29,30,2.0,23.0,37.0,43.0,31.7,20.0,21,188,82,37,6,7.6,136,Scott Hartnell,19,9.6,67,RW,7.0,16,0.0,0,15.9,232,Philadelphia Flyers,1458,17:47,2012
755,39,35,1.2,23.0,12.0,1.0,0.0,0.0,11,14,73,19,2,4.8,30,Jaromir Jagr,5,6.0,54,RW,12.0,8,0.0,0,11.2,170,Philadelphia Flyers,1193,16:20,2012
756,23,21,1.0,16.0,34.0,10.0,41.2,7.0,17,140,82,28,4,5.0,114,Wayne Simmonds,-1,6.0,49,RW,5.0,11,0.0,0,14.2,197,Philadelphia Flyers,1305,15:55,2012
757,22,31,1.5,20.0,18.0,16.0,30.4,7.0,18,44,78,18,2,3.9,32,Jakub Voracek,11,5.5,49,RW,11.0,0,0.0,0,9.5,190,Philadelphia Flyers,1271,16:17,2012
758,34,33,1.2,20.0,16.0,425.0,48.9,406.0,12,48,70,16,3,3.9,69,Daniel Briere,5,5.1,49,C,13.0,4,0.0,0,9.2,174,Philadelphia Flyers,1215,17:22,2012
759,25,23,1.7,15.0,58.0,204.0,41.0,142.0,18,82,79,24,6,4.2,12,Matt Read,13,5.9,47,RW,7.0,4,1.0,2,15.5,155,Philadelphia Flyers,1348,17:04,2012
760,36,39,3.2,22.0,129.0,0.0,100.0,1.0,0,68,76,4,0,3.4,46,Kimmo Timonen,8,6.6,43,D,17.0,4,0.0,0,3.1,130,Philadelphia Flyers,1614,21:14,2012
761,27,34,3.3,25.0,164.0,0.0,,0.0,1,55,82,4,0,2.5,36,Matt Carle,4,5.8,38,D,9.0,3,0.0,0,3.0,132,Philadelphia Flyers,1888,23:01,2012
762,27,15,1.3,13.0,58.0,356.0,44.4,284.0,16,150,81,19,2,2.3,59,Maxime Talbot,5,3.6,34,C,1.0,1,1.0,2,16.5,115,Philadelphia Flyers,1296,16:00,2012
763,19,14,1.7,13.0,33.0,426.0,47.0,378.0,11,82,77,13,4,1.4,14,Sean Couturier,18,3.1,27,C,1.0,0,0.0,2,11.2,116,Philadelphia Flyers,1089,14:08,2012
764,26,18,2.5,17.0,88.0,0.0,,0.0,5,144,62,7,2,2.1,38,Andrej Meszaros,6,4.6,25,D,1.0,2,0.0,0,6.1,114,Philadelphia Flyers,1281,20:40,2012
765,22,13,0.5,10.0,18.0,3.0,40.0,2.0,9,37,43,11,1,2.1,24,James van Riemsdyk,-1,2.6,24,LW,3.0,2,0.0,0,9.1,121,Philadelphia Flyers,652,15:10,2012
766,26,20,3.6,18.0,119.0,1.0,0.0,0.0,4,164,81,4,0,1.0,56,Braydon Coburn,10,4.7,24,D,0.0,0,2.0,0,3.5,113,Philadelphia Flyers,1786,22:03,2012
767,20,6,0.3,5.0,26.0,235.0,46.1,201.0,8,136,54,12,3,1.2,34,Brayden Schenn,-7,1.5,18,C,1.0,4,0.0,0,12.4,97,Philadelphia Flyers,763,14:07,2012
768,37,11,0.5,4.0,27.0,0.0,,0.0,0,15,13,1,0,1.1,10,Chris Pronger,1,1.7,12,D,7.0,1,0.0,0,4.3,23,Philadelphia Flyers,292,22:29,2012
769,21,4,0.7,3.0,12.0,17.0,51.4,18.0,5,16,24,5,1,0.8,2,Eric Wellwood,12,1.6,9,LW,0.0,0,1.0,0,13.9,36,Philadelphia Flyers,263,10:57,2012
770,21,7,0.4,7.0,19.0,3.0,66.7,6.0,2,175,66,2,0,-0.2,232,Zac Rinaldo,-1,0.2,9,C,0.0,0,0.0,0,3.7,54,Philadelphia Flyers,494,7:29,2012
771,22,3,1.5,3.0,77.0,0.0,,0.0,4,73,45,4,2,0.4,52,Marc-Andre Bourdon,4,1.9,7,D,0.0,0,0.0,0,8.9,45,Philadelphia Flyers,729,16:11,2012
772,24,3,-0.2,3.0,14.0,16.0,42.9,12.0,3,67,37,3,0,0.2,35,Harry Zolnierczyk,-11,0.0,6,LW,0.0,0,0.0,0,6.1,49,Philadelphia Flyers,285,7:42,2012
773,27,6,1.1,6.0,52.0,0.0,,0.0,0,68,22,0,0,0.2,10,Nicklas Grossmann,5,1.3,6,D,0.0,0,0.0,0,0.0,18,Philadelphia Flyers,405,18:25,2012
774,36,6,1.8,6.0,72.0,0.0,,0.0,0,61,46,0,0,-0.1,34,Andreas Lilja,9,1.7,6,D,0.0,0,0.0,0,0.0,35,Philadelphia Flyers,630,13:41,2012
775,23,4,1.8,3.0,35.0,0.0,,0.0,1,9,30,1,0,0.1,2,Erik Gustafsson,12,1.9,5,D,0.0,0,1.0,0,5.6,18,Philadelphia Flyers,504,16:48,2012
776,34,4,0.2,4.0,19.0,0.0,,0.0,0,35,17,0,0,0.1,15,Pavel Kubina,-3,0.3,4,D,0.0,0,0.0,0,0.0,19,Philadelphia Flyers,294,17:19,2012
777,31,2,0.0,,0.0,0.0,,0.0,0,0,59,0,0,0.0,4,Ilya Bryzgalov,0,8.6,2,G,,0,,0,,0,Philadelphia Flyers,3415,57:53,2012
778,24,1,0.1,1.0,4.0,4.0,33.3,2.0,0,8,12,0,0,-0.2,2,Andreas Nodl,-1,-0.2,1,RW,0.0,0,0.0,0,0.0,6,Philadelphia Flyers,124,10:18,2012
779,24,1,0.0,1.0,2.0,2.0,50.0,2.0,0,37,14,0,0,-0.2,83,Tom Sestito,-3,-0.2,1,LW,0.0,0,0.0,0,0.0,4,Philadelphia Flyers,97,6:54,2012
780,35,1,-0.1,1.0,6.0,2.0,0.0,0.0,0,49,30,0,0,-0.4,64,Jody Shelley,-6,-0.5,1,LW,0.0,0,0.0,0,0.0,19,Philadelphia Flyers,170,5:39,2012
781,23,0,0.0,,0.0,0.0,,0.0,0,0,29,0,0,0.0,0,Sergei Bobrovsky,0,3.3,0,G,,0,,0,,0,Philadelphia Flyers,1550,53:27,2012
782,24,0,0.0,0.0,4.0,15.0,50.0,15.0,0,8,5,0,0,-0.1,2,Ben Holmstrom,0,-0.1,0,C,0.0,0,0.0,0,0.0,3,Philadelphia Flyers,34,6:43,2012
783,21,0,0.2,0.0,2.0,0.0,,0.0,0,6,4,0,0,-0.1,0,Brandon Manning,1,0.1,0,D,0.0,0,0.0,0,0.0,6,Philadelphia Flyers,55,13:44,2012
784,22,0,0.1,0.0,4.0,0.0,,0.0,0,8,10,0,0,-0.1,8,Kevin Marshall,-1,-0.1,0,D,0.0,0,0.0,0,0.0,6,Philadelphia Flyers,88,8:46,2012
785,31,0,-0.1,0.0,5.0,0.0,,0.0,0,1,4,0,0,-0.1,16,Matt Walker,-2,-0.2,0,D,0.0,0,0.0,0,0.0,2,Philadelphia Flyers,44,10:58,2012
786,25,59,2.3,37.0,41.0,635.0,47.5,575.0,38,29,75,50,9,13.4,70,Evgeni Malkin,18,15.7,109,C,22.0,12,0.0,0,14.7,339,Pittsburgh Penguins,1577,21:01,2012
787,24,41,1.7,29.0,15.0,11.0,26.7,4.0,22,108,80,40,4,9.3,87,James Neal,6,11.0,81,LW,12.0,18,0.0,0,12.2,329,Pittsburgh Penguins,1531,19:08,2012
788,32,35,2.1,23.0,28.0,18.0,52.6,20.0,20,180,82,26,3,5.5,49,Chris Kunitz,16,7.6,61,LW,12.0,6,0.0,0,11.3,230,Pittsburgh Penguins,1502,18:19,2012
789,32,34,2.1,33.0,44.0,64.0,44.3,51.0,22,111,82,25,8,5.5,34,Pascal Dupuis,18,7.6,59,LW,1.0,0,0.0,3,11.7,214,Pittsburgh Penguins,1388,16:56,2012
790,23,25,1.7,21.0,23.0,567.0,51.0,591.0,17,101,62,25,0,4.9,34,Jordan Staal,11,6.6,50,C,2.0,5,2.0,3,16.8,149,Pittsburgh Penguins,1243,20:03,2012
791,37,31,1.0,15.0,16.0,5.0,44.4,4.0,12,38,79,17,1,3.9,20,Steve Sullivan,-3,4.9,48,C,16.0,5,0.0,0,12.1,140,Pittsburgh Penguins,1213,15:22,2012
792,24,32,3.8,20.0,86.0,0.0,,0.0,5,83,51,10,3,4.4,34,Kris Letang,21,8.1,42,D,11.0,4,1.0,1,7.0,142,Pittsburgh Penguins,1267,24:50,2012
793,33,19,1.4,12.0,41.0,15.0,54.5,18.0,16,160,82,19,4,2.8,44,Matt Cooke,5,4.2,38,LW,5.0,1,2.0,2,12.9,147,Pittsburgh Penguins,1286,15:41,2012
794,24,29,1.0,20.0,7.0,226.0,50.1,227.0,6,11,22,8,3,3.9,14,Sidney Crosby,15,5.0,37,C,9.0,2,0.0,0,10.7,75,Pittsburgh Penguins,406,18:28,2012
795,25,22,1.3,19.0,10.0,47.0,47.2,42.0,11,70,60,11,1,2.5,29,Tyler Kennedy,10,3.8,33,C,3.0,0,0.0,0,5.6,195,Pittsburgh Penguins,862,14:22,2012
796,30,25,3.4,20.0,117.0,0.0,,0.0,2,24,73,2,0,1.3,18,Paul Martin,9,4.6,27,D,4.0,0,1.0,0,2.2,93,Pittsburgh Penguins,1679,23:00,2012
797,25,17,2.9,12.0,69.0,0.0,,0.0,1,105,75,4,0,1.2,47,Matt Niskanen,9,4.1,21,D,5.0,3,0.0,0,3.4,118,Pittsburgh Penguins,1345,17:56,2012
798,34,13,0.6,10.0,45.0,160.0,45.2,132.0,5,162,82,5,0,-0.1,34,Craig Adams,-6,0.6,18,RW,0.0,0,3.0,0,6.6,76,Pittsburgh Penguins,925,11:17,2012
799,31,16,4.2,15.0,139.0,0.0,,0.0,2,259,73,2,0,0.3,61,Brooks Orpik,19,4.5,18,D,0.0,0,1.0,0,4.5,44,Pittsburgh Penguins,1646,22:33,2012
800,29,13,2.7,13.0,77.0,0.0,,0.0,4,174,73,4,1,1.0,56,Deryk Engelland,10,3.7,17,D,0.0,0,0.0,0,4.7,86,Pittsburgh Penguins,1179,16:09,2012
801,33,11,0.3,11.0,8.0,5.0,54.5,6.0,5,95,64,5,0,0.7,76,Arron Asham,-5,1.0,16,RW,0.0,0,0.0,0,10.2,49,Pittsburgh Penguins,591,9:14,2012
802,35,7,0.5,5.0,18.0,176.0,55.7,221.0,6,28,54,7,4,0.7,12,Richard Park,-1,1.2,14,C,2.0,0,0.0,1,15.9,44,Pittsburgh Penguins,589,10:55,2012
803,26,10,0.5,9.0,36.0,320.0,55.7,403.0,4,106,68,4,1,-0.1,56,Joe Vitale,-5,0.4,14,C,0.0,0,1.0,0,5.7,70,Pittsburgh Penguins,760,11:11,2012
804,29,11,2.1,9.0,144.0,0.0,,0.0,2,47,62,2,0,0.1,24,Zbynek Michalek,0,2.2,13,D,1.0,0,1.0,0,2.6,77,Pittsburgh Penguins,1342,21:39,2012
805,23,2,0.1,2.0,8.0,116.0,48.4,109.0,3,19,26,4,0,0.2,2,Dustin Jeffrey,-4,0.4,6,C,0.0,0,0.0,1,12.1,33,Pittsburgh Penguins,315,12:06,2012
806,27,4,1.0,4.0,37.0,0.0,,0.0,1,30,34,1,0,0.1,13,Ben Lovejoy,3,1.1,5,D,0.0,0,0.0,0,2.1,48,Pittsburgh Penguins,451,13:15,2012
807,20,3,0.8,3.0,17.0,0.0,,0.0,0,19,18,1,0,0.3,10,Simon Despres,5,1.1,4,D,0.0,1,0.0,0,4.5,22,Pittsburgh Penguins,256,14:13,2012
808,26,4,0.7,4.0,14.0,0.0,,0.0,0,12,17,0,0,0.2,4,Alexandre Picard,4,0.9,4,D,0.0,0,0.0,0,0.0,10,Pittsburgh Penguins,223,13:09,2012
809,31,1,0.1,0.0,2.0,1.0,0.0,0.0,1,1,8,1,0,0.1,4,Jason Williams,1,0.2,2,C,1.0,0,0.0,0,25.0,4,Pittsburgh Penguins,85,10:34,2012
810,27,2,0.0,,0.0,0.0,,0.0,0,0,67,0,0,0.0,4,Marc-Andre Fleury,0,10.7,2,G,,0,,0,,0,Pittsburgh Penguins,3896,58:09,2012
811,22,2,0.0,2.0,7.0,2.0,0.0,0.0,0,42,24,0,0,-0.4,16,Eric Tangradi,-4,-0.4,2,LW,0.0,0,0.0,0,0.0,20,Pittsburgh Penguins,215,8:56,2012
812,34,1,0.0,,0.0,0.0,,0.0,0,0,16,0,0,0.0,0,Brent Johnson,0,0.9,1,G,,0,,0,,0,Pittsburgh Penguins,811,50:42,2012
813,26,1,-0.1,1.0,1.0,59.0,55.3,73.0,0,7,11,0,0,-0.3,2,Mark Letestu,-6,-0.4,1,C,0.0,0,0.0,0,0.0,9,Pittsburgh Penguins,141,12:50,2012
814,25,1,-0.1,0.0,1.0,30.0,44.4,24.0,0,1,6,0,0,-0.1,0,Cal O'Reilly,-4,-0.2,1,C,1.0,0,0.0,0,0.0,3,Pittsburgh Penguins,73,12:11,2012
815,24,1,0.1,1.0,1.0,0.0,,0.0,0,2,1,0,0,0.1,0,Carl Sneep,1,0.2,1,D,0.0,0,0.0,0,,0,Pittsburgh Penguins,16,16:19,2012
816,24,1,0.0,1.0,12.0,0.0,,0.0,0,12,9,0,0,0.0,4,Brian Strait,-2,0.0,1,D,0.0,0,0.0,0,0.0,4,Pittsburgh Penguins,116,12:53,2012
817,22,0,0.2,0.0,1.0,0.0,,0.0,0,9,6,0,0,-0.1,2,Robert Bortuzzo,1,0.1,0,D,0.0,0,0.0,0,0.0,3,Pittsburgh Penguins,65,10:54,2012
818,31,0,0.0,0.0,0.0,0.0,,0.0,0,5,12,0,0,-0.1,6,Steve MacIntyre,0,-0.1,0,LW,0.0,0,0.0,0,,0,Pittsburgh Penguins,38,3:11,2012
819,27,0,0.0,0.0,0.0,0.0,,0.0,0,8,5,0,0,-0.1,0,Colin McDonald,0,-0.1,0,C,0.0,0,0.0,0,0.0,6,Pittsburgh Penguins,42,8:28,2012
820,25,0,0.0,,0.0,0.0,,0.0,0,0,5,0,0,0.0,2,Brad Thiessen,0,-0.1,0,G,,0,,0,,0,Pittsburgh Penguins,258,51:33,2012
821,32,59,2.6,39.0,26.0,436.0,56.1,557.0,14,42,82,18,2,5.8,31,Joe Thornton,17,8.4,77,C,19.0,4,1.0,0,11.5,156,San Jose Sharks,1678,20:28,2012
822,22,34,1.7,19.0,76.0,442.0,51.4,468.0,18,42,80,31,5,6.4,16,Logan Couture,2,8.2,65,C,15.0,11,0.0,2,12.7,245,San Jose Sharks,1485,18:34,2012
823,32,34,2.3,19.0,33.0,224.0,52.0,243.0,20,84,82,30,8,5.7,26,Patrick Marleau,10,8.0,64,C,15.0,10,0.0,0,12.0,251,San Jose Sharks,1679,20:29,2012
